x	y	velocity[m]
-0.7849735824024222	-0.05249172055138018	1.3921851108744099	0.045768069660631246
-0.6859791580128549	0.04658213913272036	1.3493607679587154	0.05025666335461022
-0.5740815944767466	0.13077729005797423	1.2876936415971476	0.05112841636568519
-0.45133937975492344	0.19821889734336118	1.27666868650571	0.046771163226202436
-0.32084207724911007	0.24903365950983058	1.3348125810642875	0.041945460817837496
-0.18528275088385016	0.2841932746596427	1.4095058801447382	0.037017967066485746
-0.04681009271451586	0.3051134203984063	1.5003863160925557	0.03271385003152837
0.09299678998941374	0.31325313851820624	1.5960391779255312	0.029233698044511914
0.2330008457303343	0.30990764981689267	1.6883695017291107	0.026662781817498874
0.37235929571480497	0.29611224518421686	1.7678957328117553	0.023431896635081755
0.5105298511494265	0.2732908584185729	1.8858435274547747	0.017095283205262112
0.6474528279841678	0.24390139069020123	2.207858452809319	0.010017726561205484
0.7834994519780363	0.2106883262687127	2.6518592969346253	0.002704651575738809
0.9192907431566919	0.17644582919591834	2.6792441326131367	-0.0045824699976984825
1.0555089068826584	0.14394496817944358	2.511995991603113	-0.011576728594158588
1.1927085560028567	0.11586869237417297	2.3318259050223373	-0.018135156285031335
1.3311504830747865	0.09477444745320618	2.135048771858423	-0.022705990896980284
1.4706516625457695	0.08245871624325041	1.9157513808953583	-0.024449035441517757
1.6106692372150508	0.07972120546395267	1.8461990022660482	-0.026538387481177744
1.7505014360456101	0.08742142929277641	1.7720342493934804	-0.02988023024813183
1.8891967129570855	0.10681556373063117	1.6700035991387063	-0.0343960125381761
2.0253697181248356	0.13950443746566776	1.5565222303425408	-0.040196060408229706
2.1569962683339927	0.18732306972736623	1.4398512635954195	-0.04727771953565877
2.2811132017770195	0.2521541635820359	1.3276424099987807	-0.05351912961678645
2.3942482496029047	0.3346619429700475	1.2478283721019825	-0.050894038521806365
2.494632704323772	0.4323084625481961	1.2796049748958143	-0.04239352117706533
2.5827100799620464	0.5411809817452138	1.4020375066897492	-0.035080593325642756
2.6596673183549715	0.6581847750671272	1.541260016106576	-0.028632740311841032
2.7269799559286447	0.7809902078492534	1.7059956512632872	-0.023387668466703794
2.786090197411605	0.9079476707840772	1.8876258344366588	-0.01915030501396694
2.8382906215637327	1.0378983636520953	2.086034703938883	-0.015597124481543205
2.884769946216979	1.170001525254392	2.3114638613011165	-0.010865809300052365
2.9273078840044082	1.3034276726732195	2.6481929956088543	-0.0029703583820781154
2.968741668921762	1.4371998699778157	2.4786972274340275	0.0052993986267505224
3.012173736333171	1.5703368809814044	2.2956908937894123	0.014171987901462211
3.0608663779263434	1.7016409358962168	2.0951694003589263	0.02335527951006297
3.1180387631952797	1.829478576184382	1.8705719806068504	0.032166691132352744
3.186462047256555	1.9516666318330174	1.6095563378419875	0.03931846275964799
3.2678493257313814	2.0656192512091476	1.455831500147759	0.04161945423775393
3.361823933741391	2.169463544656031	1.4150154654010663	0.03815085581478097
3.4663769350352993	2.2626420587426566	1.4779414677569473	0.03702434557140589
3.580063796443973	2.3444299183818824	1.5002570682480174	0.03842454937799719
